date,open,high,low,close
2010-12-02,6.1348,6.164,6.066,6.0872
2010-12-03,6.0867,6.0924,5.9448,5.9522
2010-12-06,5.9727,6.0359,5.9535,5.9978
2010-12-07,5.9988,6.0099,5.9434,6.0066
2010-12-08,6.0065,6.046,5.9891,6.0099
2010-12-09,6.0097,6.0638,5.9804,6.0388
2010-12-10,6.0393,6.0434,5.991,6.0058
2010-12-13,6.0212,6.0226,5.9043,5.9207
2010-12-14,5.923,5.9317,5.862,5.8982
2010-12-15,5.8981,5.9828,5.8792,5.9736
2010-12-16,5.9724,5.9858,5.9484,5.9484
2010-12-17,5.948,6.0088,5.9096,5.9849
2010-12-20,5.9768,6.006,5.9731,5.9813
2010-12-21,5.9816,5.9971,5.9541,5.9841
2010-12-22,5.9845,6.0151,5.9584,5.9911
2010-12-23,5.9913,6.007,5.9653,5.977
2010-12-24,5.9751,5.9796,5.9521,5.9625
2010-12-27,5.9714,5.9894,5.9435,5.9449
2010-12-28,5.9449,5.9664,5.8999,5.9612
2010-12-29,5.9619,5.9729,5.9093,5.912
2010-12-30,5.9115,5.9146,5.8687,5.8851
2010-12-31,5.8864,5.8877,5.8128,5.8188
2011-01-03,5.8318,5.8743,5.812,5.8304
2011-01-04,5.8313,5.8773,5.8073,5.8627
2011-01-05,5.8631,5.9291,5.8569,5.9028
2011-01-06,5.9027,5.9687,5.891,5.9604
2011-01-07,5.9602,5.9947,5.9472,5.9902
2011-01-10,6.0019,6.0039,5.9602,5.975
2011-01-11,5.9746,5.9926,5.9474,5.9498
2011-01-12,5.9501,5.9561,5.8961,5.906
2011-01-13,5.9067,5.9227,5.8445,5.8717
2011-01-14,5.872,5.9015,5.8336,5.8415
2011-01-17,5.8412,5.8815,5.8376,5.8602
2011-01-18,5.8605,5.8746,5.8098,5.8286
2011-01-19,5.829,5.8367,5.7841,5.8197
2011-01-20,5.8198,5.8952,5.8117,5.8736
2011-01-21,5.8734,5.8862,5.8002,5.8151
2011-01-24,5.8027,5.8378,5.7641,5.7862
2011-01-25,5.7858,5.8046,5.7475,5.7614
2011-01-26,5.7616,5.7841,5.7333,5.7574
2011-01-27,5.758,5.8055,5.7503,5.7992
2011-01-28,5.7991,5.8409,5.7756,5.8172
2011-01-31,5.8333,5.8396,5.7587,5.7752
2011-02-01,5.7746,5.7773,5.6891,5.7005
2011-02-02,5.7012,5.7431,5.6899,5.7132
2011-02-03,5.7135,5.7591,5.709,5.7406
2011-02-04,5.7404,5.7713,5.7183,5.7589
2011-02-07,5.767,5.7958,5.7432,5.781
2011-02-08,5.781,5.7826,5.7356,5.7741
2011-02-09,5.7732,5.7879,5.751,5.7588
2011-02-10,5.7588,5.8515,5.7584,5.8274
2011-02-11,5.8277,5.8836,5.8227,5.8518
2011-02-14,5.8661,5.882,5.8275,5.8316
2011-02-15,5.8317,5.8488,5.7868,5.8234
2011-02-16,5.8243,5.8268,5.7249,5.7255
2011-02-17,5.7253,5.7614,5.6957,5.7043
2011-02-18,5.7023,5.727,5.6658,5.6691
2011-02-21,5.6671,5.7008,5.6619,5.6772
2011-02-22,5.6775,5.7492,5.6582,5.6784
2011-02-23,5.6781,5.6823,5.6188,5.6339
2011-02-24,5.6346,5.6536,5.5881,5.6189
2011-02-25,5.6189,5.6683,5.5957,5.6356
2011-02-28,5.6482,5.6662,5.5624,5.5952
2011-03-01,5.5952,5.6099,5.5628,5.605
2011-03-02,5.6068,5.6195,5.5458,5.5474
2011-03-03,5.5469,5.5918,5.5408,5.5609
2011-03-04,5.5636,5.5831,5.5546,5.5672
2011-03-07,5.5638,5.5746,5.5296,5.5526
2011-03-08,5.5522,5.5962,5.5474,5.5825
2011-03-09,5.5821,5.595,5.5612,5.5711
2011-03-10,5.5711,5.6661,5.5631,5.6557
2011-03-11,5.6557,5.686,5.5959,5.5959
2011-03-14,5.583,5.6273,5.5818,5.6051
2011-03-15,5.6006,5.722,5.6005,5.6613
2011-03-16,5.6615,5.7029,5.632,5.6687
2011-03-17,5.6662,5.688,5.6125,5.6564
2011-03-18,5.6568,5.6643,5.5634,5.5661
2011-03-21,5.5651,5.5798,5.5362,5.5395
2011-03-22,5.5397,5.5896,5.5383,5.5681
2011-03-23,5.5685,5.6098,5.5513,5.6098
2011-03-24,5.6096,5.6114,5.5338,5.5571
2011-03-25,5.5573,5.6158,5.5505,5.6043
2011-03-28,5.617,5.6389,5.5798,5.6013
2011-03-29,5.6019,5.6255,5.5793,5.5926
2011-03-30,5.5931,5.6135,5.5683,5.5765
2011-03-31,5.577,5.5793,5.5087,5.539
2011-04-01,5.539,5.5626,5.4724,5.488
2011-04-04,5.4869,5.5153,5.4705,5.4874
2011-04-05,5.4872,5.5105,5.4629,5.4781
2011-04-06,5.4779,5.4809,5.4325,5.46
2011-04-07,5.4598,5.4887,5.4576,5.4629
2011-04-08,5.4631,5.472,5.3825,5.386
2011-04-11,5.3936,5.4509,5.3859,5.4509
2011-04-12,5.4501,5.5007,5.426,5.466
2011-04-13,5.4659,5.4715,5.4191,5.4538
2011-04-14,5.4532,5.4782,5.3966,5.3967
2011-04-15,5.3965,5.4184,5.3672,5.3706
2011-04-18,5.3808,5.5162,5.3777,5.4795
2011-04-19,5.4802,5.4914,5.4164,5.4237
2011-04-20,5.4237,5.428,5.3479,5.3553
2011-04-21,5.3548,5.3717,5.306,5.3599
2011-04-22,5.3601,5.381,5.3414,5.3658
2011-04-25,5.363,5.3762,5.3379,5.3574
2011-04-26,5.3574,5.3906,5.3069,5.3234
2011-04-27,5.3242,5.3353,5.275,5.2768
2011-04-28,5.2774,5.2854,5.2428,5.2444
2011-04-29,5.2439,5.2551,5.2309,5.2499
2011-05-02,5.2448,5.2657,5.2181,5.249
2011-05-03,5.2494,5.2899,5.2383,5.2789
2011-05-04,5.2781,5.3267,5.2604,5.3229
2011-05-05,5.3246,5.4782,5.2915,5.4732
2011-05-06,5.4731,5.537,5.4327,5.5339
2011-05-09,5.5098,5.5223,5.4625,5.4699
2011-05-10,5.4712,5.5137,5.4203,5.4216
2011-05-11,5.4219,5.5307,5.4038,5.518
2011-05-12,5.5185,5.542,5.4808,5.5051
2011-05-13,5.5057,5.5893,5.4654,5.5629
2011-05-16,5.5747,5.5952,5.5233,5.5748
2011-05-17,5.575,5.6287,5.5532,5.5681
2011-05-18,5.568,5.5947,5.5323,5.541
2011-05-19,5.5417,5.5584,5.4988,5.5056
2011-05-20,5.505,5.5586,5.4729,5.5448
2011-05-23,5.5407,5.6235,5.5354,5.5986
2011-05-24,5.5992,5.6081,5.5512,5.5636
2011-05-25,5.5638,5.605,5.5457,5.5478
2011-05-26,5.5484,5.5557,5.4836,5.4993
2011-05-27,5.4993,5.5093,5.4179,5.4239
2011-05-30,5.4218,5.4473,5.4176,5.4328
2011-05-31,5.4324,5.4345,5.3665,5.3809
2011-06-01,5.3794,5.4461,5.3537,5.4448
2011-06-02,5.4446,5.4517,5.3575,5.3752
2011-06-03,5.3748,5.4233,5.3265,5.329
2011-06-06,5.3474,5.3857,5.3241,5.3813
2011-06-07,5.3804,5.3841,5.3378,5.3408
2011-06-08,5.3403,5.4074,5.3398,5.4015
2011-06-09,5.4019,5.4397,5.366,5.4216
2011-06-10,5.4213,5.5036,5.4055,5.4847
2011-06-13,5.4989,5.5068,5.4195,5.4302
2011-06-14,5.4299,5.4432,5.3826,5.4071
2011-06-15,5.4043,5.558,5.397,5.5523
2011-06-16,5.5534,5.5959,5.5151,5.5183
2011-06-17,5.5177,5.5788,5.5026,5.5235
2011-06-20,5.5324,5.5799,5.5255,5.5408
2011-06-21,5.5404,5.5421,5.4866,5.4866
2011-06-22,5.4862,5.5169,5.4229,5.4431
2011-06-23,5.4419,5.5511,5.4416,5.4603
2011-06-24,5.4605,5.5041,5.4382,5.4884
2011-06-27,5.4865,5.5344,5.4592,5.4647
2011-06-28,5.464,5.4844,5.4155,5.4164
2011-06-29,5.4167,5.4361,5.3768,5.3805
2011-06-30,5.38,5.3952,5.3531,5.3884
2011-07-01,5.3887,5.3974,5.3591,5.3654
2011-07-04,5.3615,5.3703,5.3373,5.338
2011-07-05,5.3383,5.3855,5.3364,5.3767
2011-07-06,5.3776,5.432,5.358,5.4162
2011-07-07,5.4157,5.4369,5.3752,5.3757
2011-07-08,5.378,5.4562,5.3707,5.41
2011-07-11,5.4384,5.5442,5.4288,5.5231
2011-07-12,5.5227,5.63,5.511,5.599
2011-07-13,5.6004,5.6066,5.4989,5.5287
2011-07-14,5.5172,5.5639,5.4834,5.549
2011-07-15,5.5483,5.5823,5.523,5.555
2011-07-18,5.5734,5.6182,5.5654,5.5698
2011-07-19,5.5683,5.5964,5.5083,5.5221
2011-07-20,5.5215,5.5254,5.4774,5.4936
2011-07-21,5.4925,5.5149,5.3959,5.3983
2011-07-22,5.3971,5.4513,5.3828,5.4148
2011-07-25,5.4066,5.4299,5.3923,5.4161
2011-07-26,5.4154,5.4206,5.3419,5.3469
2011-07-27,5.3472,5.4121,5.3369,5.4058
2011-07-28,5.405,5.4214,5.3722,5.3992
2011-07-29,5.3983,5.4384,5.3728,5.377
2011-08-01,5.3788,5.4197,5.332,5.3791
2011-08-02,5.3789,5.4339,5.3592,5.4199
2011-08-03,5.4215,5.4474,5.3441,5.3653
2011-08-04,5.3655,5.5394,5.3466,5.538
2011-08-05,5.5388,5.5419,5.4416,5.4757
2011-08-08,5.4299,5.5157,5.4299,5.4782
2011-08-09,5.479,5.5535,5.4471,5.4506
2011-08-10,5.4499,5.5542,5.4132,5.5537
2011-08-11,5.5535,5.575,5.4847,5.5335
2011-08-12,5.5334,5.579,5.4798,5.5217
2011-08-15,5.521,5.5276,5.43,5.4355
2011-08-16,5.4356,5.4768,5.4108,5.4421
2011-08-17,5.442,5.4586,5.3627,5.393
2011-08-18,5.3925,5.491,5.385,5.4698
2011-08-19,5.469,5.5035,5.436,5.465
2011-08-22,5.4629,5.4924,5.4246,5.4526
2011-08-23,5.4517,5.457,5.3885,5.426
2011-08-24,5.4254,5.4509,5.4058,5.4347
2011-08-25,5.433,5.4456,5.3878,5.4338
2011-08-26,5.4335,5.4361,5.3615,5.3685
2011-08-29,5.3622,5.3717,5.3369,5.3471
2011-08-30,5.3474,5.4024,5.3387,5.3604
2011-08-31,5.3599,5.3683,5.3367,5.3654
2011-09-01,5.3643,5.4082,5.3541,5.4082
2011-09-02,5.4075,5.4384,5.3778,5.3965
2011-09-05,5.4077,5.4669,5.4015,5.443
2011-09-06,5.4425,5.4685,5.3358,5.4105
2011-09-07,5.4108,5.4132,5.3166,5.3851
2011-09-08,5.386,5.4281,5.3608,5.4177
2011-09-09,5.4166,5.5494,5.3937,5.547
2011-09-12,5.5589,5.7059,5.5377,5.6196
2011-09-13,5.6201,5.7224,5.5937,5.6208
2011-09-14,5.6217,5.701,5.6071,5.6538
2011-09-15,5.6552,5.6895,5.5471,5.5683
2011-09-16,5.5684,5.6218,5.5554,5.5727
2011-09-19,5.6169,5.7296,5.6104,5.6797
2011-09-20,5.6783,5.7258,5.6273,5.6283
2011-09-21,5.628,5.7452,5.6253,5.738
2011-09-22,5.7404,5.8698,5.7308,5.8544
2011-09-23,5.8549,5.8789,5.7799,5.8485
2011-09-26,5.8323,5.9121,5.7508,5.7508
2011-09-27,5.75,5.7907,5.695,5.7629
2011-09-28,5.7551,5.806,5.693,5.7968
2011-09-29,5.7977,5.8181,5.7233,5.7961
2011-09-30,5.7966,5.8821,5.7938,5.8653
2011-10-03,5.8879,5.9267,5.8283,5.9225
2011-10-04,5.9155,5.9699,5.8621,5.8675
2011-10-05,5.8674,5.9206,5.8358,5.8547
2011-10-06,5.8582,5.9282,5.8258,5.8273
2011-10-07,5.8293,5.8426,5.7699,5.8305
2011-10-10,5.8312,5.8358,5.6725,5.7085
2011-10-11,5.7047,5.7441,5.6701,5.6948
2011-10-12,5.695,5.7198,5.614,5.6321
2011-10-13,5.633,5.6643,5.6126,5.6196
2011-10-14,5.6198,5.6432,5.5619,5.5627
2011-10-17,5.5704,5.6471,5.5522,5.6389
2011-10-18,5.6373,5.6806,5.5817,5.6116
2011-10-19,5.6147,5.6284,5.5649,5.6175
2011-10-20,5.6161,5.6535,5.5812,5.6107
2011-10-21,5.6093,5.6277,5.5381,5.552
2011-10-24,5.5735,5.5791,5.5124,5.5251
2011-10-25,5.5249,5.5567,5.5058,5.5346
2011-10-26,5.5347,5.5543,5.4962,5.5097
2011-10-27,5.5111,5.5282,5.3812,5.4113
2011-10-28,5.411,5.4335,5.4034,5.43
2011-10-31,5.432,5.5702,5.423,5.5531
2011-11-01,5.5531,5.6998,5.5497,5.6601
2011-11-02,5.6611,5.6863,5.6088,5.6565
2011-11-03,5.6568,5.7034,5.577,5.5853
2011-11-04,5.5841,5.6572,5.5841,5.6082
2011-11-07,5.6126,5.6619,5.5859,5.5988
2011-11-08,5.604,5.6329,5.5812,5.5937
2011-11-09,5.5929,5.7476,5.5836,5.7339
2011-11-10,5.7315,5.7628,5.6668,5.693
2011-11-11,5.6928,5.7071,5.6032,5.6082
2011-11-14,5.6115,5.7311,5.6115,5.7175
2011-11-15,5.7178,5.7765,5.7133,5.7477
2011-11-16,5.7482,5.8016,5.7381,5.7981
2011-11-17,5.7974,5.8229,5.7691,5.8204
2011-11-18,5.8192,5.8206,5.7421,5.7877
2011-11-21,5.7883,5.8336,5.7758,5.795
2011-11-22,5.7941,5.8197,5.764,5.7789
2011-11-23,5.7797,5.8732,5.7678,5.8629
2011-11-24,5.8622,5.8907,5.8247,5.876
2011-11-25,5.8757,5.9366,5.8733,5.8858
2011-11-28,5.8869,5.9103,5.8416,5.8983
2011-11-29,5.8978,5.9137,5.8335,5.8497
2011-11-30,5.8496,5.8813,5.7247,5.7703
2011-12-01,5.767,5.8145,5.7554,5.8083
2011-12-02,5.8082,5.8137,5.7397,5.7729
2011-12-05,5.7769,5.785,5.7323,5.7748
2011-12-06,5.7753,5.8007,5.7489,5.7556
2011-12-07,5.7565,5.7754,5.72,5.7425
2011-12-08,5.7415,5.8058,5.7147,5.7886
2011-12-09,5.7887,5.8195,5.73,5.7476
2011-12-12,5.7479,5.8466,5.7468,5.8364
2011-12-13,5.8362,5.9475,5.8225,5.937
2011-12-14,5.9357,6.0001,5.9199,5.9822
2011-12-15,5.9833,6.0034,5.9596,5.9962
2011-12-16,5.9958,5.9989,5.9479,5.9517
2011-12-19,5.9581,5.9872,5.9286,5.946
2011-12-20,5.9446,5.9483,5.8693,5.8993
2011-12-21,5.899,5.9465,5.8456,5.9262
2011-12-22,5.9276,5.9779,5.8969,5.9499
2011-12-23,5.95,5.9805,5.9249,5.9713
2011-12-26,5.9698,5.986,5.9528,5.9669
2011-12-27,5.9666,5.978,5.9444,5.9692
2011-12-28,5.9702,6.0334,5.9539,6.0271
2011-12-29,6.0267,6.0373,5.9924,5.9955
2011-12-30,5.9952,6.0316,5.9604,5.9806
2012-01-02,5.9806,6.0003,5.972,5.9862
2012-01-03,5.9861,5.9872,5.8959,5.913
2012-01-04,5.9141,5.9627,5.8982,5.9427
2012-01-05,5.9431,6.0288,5.9348,6.0239
