date,open,high,low,close
2010-08-19,7.3442,7.4027,7.3328,7.3749
2010-08-20,7.3749,7.4694,7.3739,7.4161
2010-08-23,7.4249,7.4286,7.3797,7.4054
2010-08-24,7.4063,7.4891,7.4042,7.4891
2010-08-25,7.4908,7.5109,7.4304,7.4485
2010-08-26,7.4491,7.4501,7.374,7.4128
2010-08-27,7.4126,7.4282,7.3379,7.3381
2010-08-30,7.3387,7.4178,7.3341,7.4066
2010-08-31,7.4068,7.4489,7.3618,7.3843
2010-09-01,7.3841,7.3972,7.2611,7.2897
2010-09-02,7.289,7.3228,7.2408,7.2438
2010-09-03,7.2431,7.2646,7.2199,7.2272
2010-09-06,7.2243,7.2337,7.1984,7.2216
2010-09-07,7.2211,7.3383,7.2201,7.3364
2010-09-08,7.3369,7.3394,7.2508,7.2793
2010-09-09,7.2791,7.3047,7.2366,7.2801
2010-09-10,7.2801,7.3,7.2252,7.2504
2010-09-13,7.2127,7.2178,7.1332,7.1354
2010-09-14,7.1352,7.1938,7.0418,7.0762
2010-09-15,7.0763,7.1168,7.0587,7.0894
2010-09-16,7.0896,7.109,7.0218,7.0448
2010-09-17,7.0444,7.0884,7.0074,7.0704
2010-09-20,7.0548,7.0986,6.9788,7.0032
2010-09-21,7.0029,7.0085,6.8657,6.8734
2010-09-22,6.8746,6.8891,6.7964,6.8508
2010-09-23,6.8476,6.9222,6.8454,6.9136
2010-09-24,6.9141,6.9289,6.8012,6.8055
2010-09-27,6.8101,6.8596,6.7931,6.8522
2010-09-28,6.8516,6.9242,6.7532,6.7632
2010-09-29,6.7635,6.7746,6.707,6.7206
2010-09-30,6.7206,6.7876,6.6854,6.7394
2010-10-01,6.7396,6.7512,6.6772,6.7118
2010-10-04,6.6975,6.7825,6.6966,6.7661
2010-10-05,6.7667,6.801,6.678,6.7028
2010-10-06,6.7027,6.7445,6.6476,6.7147
2010-10-07,6.7142,6.7244,6.6229,6.6577
2010-10-08,6.6584,6.7286,6.6464,6.6487
2010-10-11,6.6214,6.6775,6.6135,6.6756
2010-10-12,6.6756,6.7243,6.6504,6.6504
2010-10-13,6.6508,6.6594,6.6089,6.6258
